variavel;site_id;segmento_id;y;regra;pred;prob
direitos_titular;denatran.gov.br;2438;0;0;0;0.005874
direitos_titular;denatran.gov.br;2440;0;0;0;0.003661
direitos_titular;denatran.gov.br;2441;0;0;0;0.003026
direitos_titular;denatran.gov.br;2442;0;0;0;0.013416
direitos_titular;denatran.gov.br;2443;0;0;0;0.002884
direitos_titular;denatran.gov.br;2444;0;0;0;0.002111
direitos_titular;denatran.gov.br;2445;0;0;0;0.003163
direitos_titular;denatran.gov.br;2446;0;0;0;0.005313
direitos_titular;denatran.gov.br;2447;0;0;0;0.003587
direitos_titular;denatran.gov.br;2448;0;0;0;0.004759
direitos_titular;denatran.gov.br;2449;0;0;0;0.011462
direitos_titular;denatran.gov.br;2450;0;0;0;0.003882
direitos_titular;denatran.gov.br;2451;0;0;0;0.003347
direitos_titular;denatran.gov.br;2452;0;0;0;0.005354
direitos_titular;denatran.gov.br;2453;0;0;0;0.005114
direitos_titular;denatran.gov.br;2455;0;0;0;0.001678
direitos_titular;denatran.gov.br;2456;0;0;0;0.003078
direitos_titular;denatran.gov.br;2457;0;0;0;0.003776
direitos_titular;denatran.gov.br;2458;0;0;0;0.004221
direitos_titular;denatran.gov.br;2459;0;0;0;0.009107
direitos_titular;denatran.gov.br;2460;0;0;0;0.021778
direitos_titular;denatran.gov.br;2461;0;1;0;0.003231
direitos_titular;denatran.gov.br;2462;0;0;0;0.004258
direitos_titular;denatran.gov.br;2463;0;0;0;0.006612
direitos_titular;denatran.gov.br;2464;0;0;0;0.005290
direitos_titular;denatran.gov.br;2465;0;0;0;0.007191
direitos_titular;denatran.gov.br;2466;0;0;0;0.003454
direitos_titular;denatran.gov.br;2467;0;0;0;0.006480
direitos_titular;denatran.gov.br;2468;0;0;0;0.003149
direitos_titular;denatran.gov.br;2469;0;0;0;0.003756
direitos_titular;denatran.gov.br;2470;0;0;0;0.003798
direitos_titular;denatran.gov.br;2471;0;0;0;0.004000
direitos_titular;denatran.gov.br;2472;0;0;0;0.013508
direitos_titular;denatran.gov.br;2473;0;0;0;0.004038
direitos_titular;denatran.gov.br;2474;0;0;0;0.012267
direitos_titular;denatran.gov.br;2476;0;0;0;0.006467
direitos_titular;denatran.gov.br;2477;0;0;0;0.002388
direitos_titular;denatran.gov.br;2478;0;0;0;0.001976
direitos_titular;denatran.gov.br;2479;0;0;0;0.024711
direitos_titular;denatran.gov.br;2480;0;0;0;0.003981
direitos_titular;denatran.gov.br;2481;0;0;0;0.009837
direitos_titular;denatran.gov.br;2482;0;0;0;0.003232
direitos_titular;denatran.gov.br;2483;0;0;0;0.011033
direitos_titular;denatran.gov.br;2487;0;0;0;0.007495
direitos_titular;denatran.gov.br;2489;0;0;0;0.014905
direitos_titular;denatran.gov.br;2491;0;0;0;0.005613
direitos_titular;denatran.gov.br;2493;0;0;0;0.003526
direitos_titular;denatran.gov.br;2495;0;0;0;0.004085
direitos_titular;denatran.gov.br;2497;0;0;0;0.016425
direitos_titular;denatran.gov.br;2498;0;0;0;0.008356
direitos_titular;denatran.gov.br;2499;0;0;0;0.096056
direitos_titular;denatran.gov.br;2501;0;0;0;0.032281
direitos_titular;denatran.gov.br;2502;0;0;0;0.006941
direitos_titular;denatran.gov.br;2503;0;0;0;0.008124
direitos_titular;denatran.gov.br;2505;0;0;0;0.097081
direitos_titular;denatran.gov.br;2506;0;0;0;0.009345
direitos_titular;denatran.gov.br;2507;0;0;0;0.020327
direitos_titular;denatran.gov.br;2508;0;0;0;0.018188
direitos_titular;denatran.gov.br;2509;0;0;0;0.005884
direitos_titular;denatran.gov.br;2510;0;0;0;0.009188
direitos_titular;denatran.gov.br;2511;0;0;0;0.003439
direitos_titular;denatran.gov.br;2512;0;0;0;0.017524
direitos_titular;denatran.gov.br;2514;0;0;0;0.006093
direitos_titular;denatran.gov.br;2515;0;0;0;0.005920
direitos_titular;denatran.gov.br;2516;0;0;0;0.006119
direitos_titular;denatran.gov.br;2517;0;0;0;0.002821
direitos_titular;denatran.gov.br;2518;0;0;0;0.051191
direitos_titular;denatran.gov.br;2519;0;0;0;0.037807
direitos_titular;denatran.gov.br;2521;0;0;0;0.008164
direitos_titular;denatran.gov.br;2525;0;0;0;0.004964
direitos_titular;denatran.gov.br;2529;0;0;0;0.033670
direitos_titular;denatran.gov.br;2533;0;0;0;0.016662
direitos_titular;denatran.gov.br;2534;0;0;0;0.046235
direitos_titular;denatran.gov.br;2535;0;0;0;0.016004
direitos_titular;denatran.gov.br;2537;0;0;0;0.028750
direitos_titular;denatran.gov.br;2541;0;0;0;0.019910
direitos_titular;denatran.gov.br;2545;0;0;0;0.083224
direitos_titular;denatran.gov.br;2547;0;0;0;0.048237
direitos_titular;denatran.gov.br;2549;0;0;0;0.030114
direitos_titular;denatran.gov.br;2553;0;0;0;0.075908
direitos_titular;denatran.gov.br;2554;0;0;0;0.059522
direitos_titular;denatran.gov.br;2558;0;0;0;0.016552
direitos_titular;denatran.gov.br;2559;0;0;0;0.010014
direitos_titular;denatran.gov.br;2563;0;0;0;0.014433
direitos_titular;denatran.gov.br;2564;0;0;0;0.004029
direitos_titular;denatran.gov.br;2565;0;0;0;0.005183
direitos_titular;denatran.gov.br;2569;0;0;0;0.017095
direitos_titular;denatran.gov.br;2570;0;0;0;0.021159
direitos_titular;denatran.gov.br;2571;0;0;0;0.034627
direitos_titular;denatran.gov.br;2575;0;0;0;0.007465
direitos_titular;denatran.gov.br;2579;0;0;0;0.010619
direitos_titular;denatran.gov.br;2583;0;0;0;0.005387
direitos_titular;denatran.gov.br;2587;0;0;0;0.008373
direitos_titular;denatran.gov.br;2591;0;0;0;0.009442
direitos_titular;denatran.gov.br;2593;0;0;0;0.018222
direitos_titular;denatran.gov.br;2595;0;0;0;0.005791
direitos_titular;denatran.gov.br;2597;0;0;0;0.010532
direitos_titular;denatran.gov.br;2602;0;0;0;0.011592
direitos_titular;denatran.gov.br;2603;0;0;0;0.014618
direitos_titular;denatran.gov.br;2604;0;1;0;0.032231
direitos_titular;denatran.gov.br;2605;0;0;0;0.004373
direitos_titular;denatran.gov.br;2607;0;0;0;0.010380
direitos_titular;denatran.gov.br;2608;0;0;0;0.003214
direitos_titular;denatran.gov.br;2609;0;0;0;0.005931
direitos_titular;denatran.gov.br;2610;0;0;0;0.004802
direitos_titular;denatran.gov.br;2611;0;0;0;0.005733
direitos_titular;denatran.gov.br;2612;0;0;0;0.003942
direitos_titular;denatran.gov.br;2613;0;0;0;0.002553
direitos_titular;denatran.gov.br;2614;0;0;0;0.002592
direitos_titular;denatran.gov.br;2615;0;0;0;0.004178
direitos_titular;denatran.gov.br;2616;0;0;0;0.003853
direitos_titular;denatran.gov.br;2617;0;0;0;0.054942
direitos_titular;denatran.gov.br;2618;1;1;1;0.482567
direitos_titular;denatran.gov.br;2619;1;1;1;0.435576
direitos_titular;denatran.gov.br;2620;1;0;1;0.897278
direitos_titular;denatran.gov.br;2621;0;1;1;0.914462
direitos_titular;denatran.gov.br;2622;0;1;1;0.468089
direitos_titular;denatran.gov.br;2623;0;1;1;0.378794
direitos_titular;denatran.gov.br;2624;0;1;1;0.290949
direitos_titular;denatran.gov.br;2625;0;1;1;0.440093
direitos_titular;denatran.gov.br;2626;0;1;1;0.847352
direitos_titular;denatran.gov.br;2627;0;1;1;0.378135
direitos_titular;denatran.gov.br;2628;0;0;0;0.002866
direitos_titular;denatran.gov.br;2629;0;0;0;0.002574
direitos_titular;denatran.gov.br;2630;0;0;0;0.003927
direitos_titular;denatran.gov.br;2631;0;1;0;0.024306
direitos_titular;denatran.gov.br;2632;0;1;0;0.006275
direitos_titular;denatran.gov.br;2633;0;0;0;0.003237
direitos_titular;cplug.com.br;0;0;0;0;0.001292
direitos_titular;cplug.com.br;6;0;0;0;0.003050
direitos_titular;cplug.com.br;9;0;0;0;0.004610
direitos_titular;cplug.com.br;13;0;0;0;0.003855
direitos_titular;cplug.com.br;14;0;0;0;0.003269
direitos_titular;cplug.com.br;29;0;0;0;0.001381
direitos_titular;cplug.com.br;30;0;0;0;0.002463
direitos_titular;cplug.com.br;32;0;0;0;0.001446
direitos_titular;cplug.com.br;33;0;0;0;0.000844
direitos_titular;cplug.com.br;34;0;0;0;0.004896
direitos_titular;cplug.com.br;35;0;0;0;0.003909
direitos_titular;cplug.com.br;36;0;0;0;0.018847
direitos_titular;cplug.com.br;37;0;0;0;0.003682
direitos_titular;cplug.com.br;38;0;0;0;0.002531
direitos_titular;cplug.com.br;39;0;0;0;0.002465
direitos_titular;cplug.com.br;40;0;0;0;0.004848
direitos_titular;cplug.com.br;43;0;0;0;0.002729
direitos_titular;cplug.com.br;44;0;0;0;0.002687
direitos_titular;cplug.com.br;45;0;0;0;0.005756
direitos_titular;cplug.com.br;46;0;0;0;0.003301
direitos_titular;cplug.com.br;47;0;0;0;0.009961
direitos_titular;cplug.com.br;48;0;0;0;0.121861
direitos_titular;cplug.com.br;50;0;0;0;0.004314
direitos_titular;cplug.com.br;51;0;0;0;0.007396
direitos_titular;cplug.com.br;52;0;0;0;0.006697
direitos_titular;cplug.com.br;53;0;0;0;0.020843
direitos_titular;cplug.com.br;54;0;0;0;0.019582
direitos_titular;cplug.com.br;55;0;0;0;0.009972
direitos_titular;cplug.com.br;56;0;0;0;0.005047
direitos_titular;cplug.com.br;57;0;0;0;0.014069
direitos_titular;cplug.com.br;60;0;0;0;0.013926
direitos_titular;cplug.com.br;61;0;0;0;0.023895
direitos_titular;cplug.com.br;62;0;0;0;0.070730
direitos_titular;cplug.com.br;63;0;0;0;0.007443
direitos_titular;cplug.com.br;64;0;0;0;0.003916
direitos_titular;cplug.com.br;65;0;0;0;0.002918
direitos_titular;cplug.com.br;66;0;0;0;0.003040
direitos_titular;cplug.com.br;67;0;0;0;0.005813
direitos_titular;cplug.com.br;68;0;0;0;0.006405
direitos_titular;cplug.com.br;69;0;0;0;0.007682
direitos_titular;cplug.com.br;70;0;0;0;0.006124
direitos_titular;cplug.com.br;71;0;0;0;0.001698
direitos_titular;cplug.com.br;72;0;0;0;0.016104
direitos_titular;cplug.com.br;73;0;0;0;0.004282
direitos_titular;cplug.com.br;74;0;0;0;0.009075
direitos_titular;cplug.com.br;75;0;0;0;0.007935
direitos_titular;cplug.com.br;76;0;0;0;0.008156
direitos_titular;cplug.com.br;77;0;0;0;0.015241
direitos_titular;cplug.com.br;78;0;0;0;0.004264
direitos_titular;cplug.com.br;79;0;0;0;0.004145
direitos_titular;cplug.com.br;80;0;0;0;0.005560
direitos_titular;cplug.com.br;81;0;0;0;0.004530
direitos_titular;cplug.com.br;82;0;0;0;0.007971
direitos_titular;cplug.com.br;83;0;0;0;0.003755
direitos_titular;cplug.com.br;84;0;0;0;0.004379
direitos_titular;cplug.com.br;85;0;0;0;0.041545
direitos_titular;cplug.com.br;86;0;0;0;0.010043
direitos_titular;cplug.com.br;87;0;0;0;0.010233
direitos_titular;cplug.com.br;88;0;0;0;0.002742
direitos_titular;cplug.com.br;89;0;0;0;0.005210
direitos_titular;cplug.com.br;90;0;0;0;0.004070
direitos_titular;cplug.com.br;91;0;0;0;0.007519
direitos_titular;cplug.com.br;94;0;0;0;0.011433
direitos_titular;cplug.com.br;95;0;0;0;0.009135
direitos_titular;cplug.com.br;96;0;0;0;0.002112
direitos_titular;cplug.com.br;97;0;0;0;0.006960
direitos_titular;cplug.com.br;98;0;0;0;0.013926
direitos_titular;cplug.com.br;99;0;0;0;0.016334
direitos_titular;cplug.com.br;100;0;0;0;0.090833
direitos_titular;cplug.com.br;101;0;0;0;0.015026
direitos_titular;cplug.com.br;102;0;0;0;0.013396
direitos_titular;cplug.com.br;103;0;0;0;0.003739
direitos_titular;cplug.com.br;104;0;0;0;0.004494
direitos_titular;cplug.com.br;105;0;0;0;0.013228
direitos_titular;cplug.com.br;106;0;0;0;0.006045
direitos_titular;cplug.com.br;107;0;0;0;0.015382
direitos_titular;cplug.com.br;108;0;0;0;0.004264
direitos_titular;cplug.com.br;109;0;0;0;0.003466
direitos_titular;cplug.com.br;110;0;0;0;0.004747
direitos_titular;cplug.com.br;111;0;0;0;0.004635
direitos_titular;cplug.com.br;112;0;0;0;0.002770
direitos_titular;cplug.com.br;113;0;0;0;0.002837
direitos_titular;cplug.com.br;114;0;0;0;0.002896
direitos_titular;cplug.com.br;115;0;0;0;0.007681
direitos_titular;cplug.com.br;117;0;0;0;0.007167
direitos_titular;cplug.com.br;121;0;0;0;0.017308
direitos_titular;cplug.com.br;122;0;0;0;0.013926
direitos_titular;cplug.com.br;123;0;0;0;0.026404
direitos_titular;cplug.com.br;124;0;0;0;0.070531
direitos_titular;cplug.com.br;127;0;0;0;0.005311
direitos_titular;cplug.com.br;128;0;0;0;0.008808
direitos_titular;cplug.com.br;130;0;0;0;0.029671
direitos_titular;cplug.com.br;131;0;0;0;0.014277
direitos_titular;cplug.com.br;133;0;0;0;0.005043
direitos_titular;cplug.com.br;134;0;0;0;0.007036
direitos_titular;cplug.com.br;135;0;0;0;0.008051
direitos_titular;cplug.com.br;136;0;0;0;0.004264
direitos_titular;cplug.com.br;137;0;0;0;0.004041
direitos_titular;cplug.com.br;138;0;0;0;0.005498
direitos_titular;cplug.com.br;140;0;0;0;0.005168
direitos_titular;cplug.com.br;141;0;0;0;0.006081
direitos_titular;cplug.com.br;142;0;0;0;0.004392
direitos_titular;cplug.com.br;149;0;0;0;0.010275
direitos_titular;cplug.com.br;150;0;0;0;0.003850
direitos_titular;cplug.com.br;151;0;0;0;0.015975
direitos_titular;cplug.com.br;152;0;0;0;0.003060
direitos_titular;cplug.com.br;153;0;0;0;0.003257
direitos_titular;cplug.com.br;154;0;0;0;0.003342
direitos_titular;cplug.com.br;155;0;0;0;0.003194
direitos_titular;cplug.com.br;156;0;0;0;0.054918
direitos_titular;cplug.com.br;157;0;0;0;0.011595
direitos_titular;cplug.com.br;158;0;0;0;0.004827
direitos_titular;cplug.com.br;159;0;0;0;0.015492
direitos_titular;cplug.com.br;160;0;0;0;0.012139
direitos_titular;cplug.com.br;161;0;0;0;0.008395
direitos_titular;cplug.com.br;162;0;0;0;0.021627
direitos_titular;cplug.com.br;163;0;0;0;0.004565
direitos_titular;cplug.com.br;164;0;0;0;0.018105
direitos_titular;cplug.com.br;165;0;0;0;0.005037
direitos_titular;cplug.com.br;166;0;0;0;0.013756
direitos_titular;cplug.com.br;167;0;0;0;0.007373
direitos_titular;cplug.com.br;168;0;1;0;0.068759
direitos_titular;cplug.com.br;169;0;0;0;0.005234
direitos_titular;cplug.com.br;170;0;0;0;0.004778
direitos_titular;cplug.com.br;171;0;0;0;0.004009
direitos_titular;cplug.com.br;173;0;0;0;0.002498
direitos_titular;cplug.com.br;174;0;0;0;0.003656
direitos_titular;cplug.com.br;175;0;0;0;0.002460
direitos_titular;cplug.com.br;176;0;0;0;0.004172
direitos_titular;cplug.com.br;177;0;0;0;0.001680
direitos_titular;cplug.com.br;179;0;0;0;0.004812
direitos_titular;cplug.com.br;180;0;0;0;0.007009
direitos_titular;cplug.com.br;181;0;0;0;0.026090
direitos_titular;cplug.com.br;183;0;0;0;0.002676
direitos_titular;cplug.com.br;184;0;0;0;0.003212
direitos_titular;cplug.com.br;185;0;0;0;0.005560
direitos_titular;cplug.com.br;186;0;0;0;0.010642
direitos_titular;cplug.com.br;187;0;0;0;0.008581
direitos_titular;cplug.com.br;188;0;0;0;0.007918
direitos_titular;cplug.com.br;191;0;1;0;0.007032
direitos_titular;cplug.com.br;194;0;0;0;0.026242
direitos_titular;cplug.com.br;195;1;1;1;0.544149
direitos_titular;cplug.com.br;196;1;1;1;0.324140
direitos_titular;cplug.com.br;197;1;0;1;0.861957
direitos_titular;cplug.com.br;198;1;1;1;0.781415
direitos_titular;cplug.com.br;199;1;1;1;0.466672
direitos_titular;cplug.com.br;200;1;1;0;0.004979
direitos_titular;cplug.com.br;201;0;0;0;0.004359
direitos_titular;cplug.com.br;202;1;1;1;0.574288
direitos_titular;cplug.com.br;203;0;0;0;0.008235
direitos_titular;cplug.com.br;204;0;0;0;0.055499
direitos_titular;cplug.com.br;205;0;0;0;0.005546
direitos_titular;cplug.com.br;206;0;0;0;0.010397
direitos_titular;cplug.com.br;207;0;0;0;0.032856
direitos_titular;cplug.com.br;209;0;0;0;0.033172
direitos_titular;cplug.com.br;210;0;0;0;0.005488
direitos_titular;cplug.com.br;211;0;0;0;0.017846
direitos_titular;cplug.com.br;212;0;0;0;0.002697
direitos_titular;cplug.com.br;213;0;0;0;0.060666
direitos_titular;cplug.com.br;214;0;0;0;0.004544
direitos_titular;cplug.com.br;215;0;0;0;0.017305
direitos_titular;cplug.com.br;216;0;0;0;0.041373
direitos_titular;cplug.com.br;217;0;0;0;0.007501
direitos_titular;cplug.com.br;218;0;1;1;0.490896
direitos_titular;cplug.com.br;219;0;0;0;0.027085
direitos_titular;cplug.com.br;220;0;0;0;0.052066
direitos_titular;cplug.com.br;222;0;0;0;0.001591
direitos_titular;cplug.com.br;223;0;0;0;0.036105
direitos_titular;cplug.com.br;224;0;0;0;0.022606
direitos_titular;cplug.com.br;226;0;0;1;0.129843
direitos_titular;cplug.com.br;229;0;0;0;0.002729
direitos_titular;cplug.com.br;230;0;0;0;0.002585
direitos_titular;cplug.com.br;233;0;0;0;0.001604
direitos_titular;cplug.com.br;234;0;0;0;0.004681
direitos_titular;cplug.com.br;235;0;0;0;0.003675
direitos_titular;cplug.com.br;236;0;0;0;0.001883
direitos_titular;cplug.com.br;237;0;0;0;0.008193
direitos_titular;cplug.com.br;238;0;0;0;0.004213
direitos_titular;cplug.com.br;239;0;0;0;0.005673
direitos_titular;cplug.com.br;240;0;0;0;0.007633
direitos_titular;cplug.com.br;242;0;0;0;0.002226
direitos_titular;cplug.com.br;243;0;0;0;0.002051
direitos_titular;cplug.com.br;244;0;0;0;0.002400
direitos_titular;cplug.com.br;245;0;0;0;0.003157
direitos_titular;cplug.com.br;246;0;0;0;0.001982
direitos_titular;cplug.com.br;249;0;0;0;0.001235
direitos_titular;cplug.com.br;250;0;0;0;0.001509
direitos_titular;cplug.com.br;251;0;0;0;0.000942
direitos_titular;cplug.com.br;252;0;0;0;0.005181
direitos_titular;cplug.com.br;253;0;0;0;0.001890
direitos_titular;cplug.com.br;255;0;0;0;0.000737
direitos_titular;cplug.com.br;256;0;0;0;0.001710
direitos_titular;cplug.com.br;257;0;0;0;0.010505
direitos_titular;cplug.com.br;260;0;0;0;0.001285
direitos_titular;cplug.com.br;262;0;0;0;0.001982
direitos_titular;cplug.com.br;264;0;0;0;0.004460
direitos_titular;cplug.com.br;266;0;0;0;0.002387
direitos_titular;cplug.com.br;267;0;0;0;0.004608
direitos_titular;cplug.com.br;268;0;0;0;0.007875
direitos_titular;cplug.com.br;269;0;0;0;0.004537
direitos_titular;cplug.com.br;270;0;0;0;0.003414
direitos_titular;cplug.com.br;272;0;0;0;0.002030
direitos_titular;cplug.com.br;273;0;0;0;0.003237
direitos_titular;cplug.com.br;274;0;0;0;0.001192
direitos_titular;cplug.com.br;275;0;0;0;0.004806
direitos_titular;cplug.com.br;278;0;0;0;0.002803
direitos_titular;cplug.com.br;279;0;0;0;0.008301
direitos_titular;cplug.com.br;280;0;0;0;0.009654
direitos_titular;cplug.com.br;281;0;0;0;0.003757
direitos_titular;cplug.com.br;284;0;0;0;0.001681
direitos_titular;cplug.com.br;285;0;0;0;0.006486
direitos_titular;cplug.com.br;286;0;0;0;0.002352
direitos_titular;cplug.com.br;287;0;0;0;0.007872
direitos_titular;cplug.com.br;288;0;0;0;0.006482
direitos_titular;cplug.com.br;289;0;0;0;0.004663
direitos_titular;cplug.com.br;290;0;1;0;0.006111
direitos_titular;cplug.com.br;293;0;0;0;0.003807
direitos_titular;cplug.com.br;295;0;0;0;0.002941
direitos_titular;cplug.com.br;296;0;0;0;0.003679
direitos_titular;cplug.com.br;297;0;0;0;0.003637
direitos_titular;cplug.com.br;299;0;0;0;0.004886
direitos_titular;cplug.com.br;301;0;0;0;0.003327
direitos_titular;cplug.com.br;302;0;0;0;0.008359
direitos_titular;cplug.com.br;303;0;0;0;0.008087
direitos_titular;cplug.com.br;304;0;0;0;0.002471
direitos_titular;cplug.com.br;307;0;0;0;0.005322
direitos_titular;cplug.com.br;308;0;0;0;0.005222
direitos_titular;cplug.com.br;309;0;0;0;0.004681
direitos_titular;cplug.com.br;310;0;0;0;0.024240
direitos_titular;cplug.com.br;311;0;0;0;0.004590
direitos_titular;cplug.com.br;314;0;0;0;0.008433
direitos_titular;cplug.com.br;316;0;0;0;0.002290
direitos_titular;cplug.com.br;317;0;0;0;0.002645
direitos_titular;cplug.com.br;318;0;0;0;0.006676
direitos_titular;cplug.com.br;319;0;0;0;0.006041
direitos_titular;cplug.com.br;320;0;0;0;0.006853
direitos_titular;cplug.com.br;321;0;0;0;0.003900
direitos_titular;cplug.com.br;322;0;0;0;0.006472
direitos_titular;cplug.com.br;323;0;0;0;0.004932
direitos_titular;cplug.com.br;324;0;0;0;0.009385
direitos_titular;cplug.com.br;325;0;0;0;0.006339
direitos_titular;cplug.com.br;326;0;0;0;0.005126
direitos_titular;cplug.com.br;327;0;0;0;0.011439
direitos_titular;cplug.com.br;328;0;0;0;0.009664
direitos_titular;cplug.com.br;329;0;0;0;0.008428
direitos_titular;cplug.com.br;330;0;0;0;0.002491
direitos_titular;cplug.com.br;331;0;0;0;0.004249
direitos_titular;cplug.com.br;332;0;0;0;0.007010
direitos_titular;cplug.com.br;333;0;0;0;0.006430
direitos_titular;cplug.com.br;335;0;0;0;0.005591
direitos_titular;cplug.com.br;336;0;0;0;0.009842
direitos_titular;cplug.com.br;337;0;0;0;0.002755
direitos_titular;cplug.com.br;338;0;0;0;0.004596
direitos_titular;cplug.com.br;339;0;0;0;0.006003
direitos_titular;cplug.com.br;340;0;0;0;0.004132
direitos_titular;cplug.com.br;341;0;0;0;0.002884
direitos_titular;cplug.com.br;342;0;0;0;0.003990
direitos_titular;cplug.com.br;344;0;0;0;0.002633
direitos_titular;cplug.com.br;345;0;0;0;0.004714
direitos_titular;cplug.com.br;346;0;0;0;0.008897
direitos_titular;cplug.com.br;347;0;0;0;0.002452
direitos_titular;cplug.com.br;349;0;0;0;0.005503
direitos_titular;cplug.com.br;350;0;0;0;0.009850
direitos_titular;cplug.com.br;351;0;0;0;0.005971
direitos_titular;cplug.com.br;352;0;0;0;0.001926
direitos_titular;cplug.com.br;353;0;0;0;0.009495
direitos_titular;cplug.com.br;355;0;0;0;0.007025
direitos_titular;cplug.com.br;356;0;0;0;0.007717
direitos_titular;cplug.com.br;357;0;0;0;0.005241
direitos_titular;cplug.com.br;358;0;0;0;0.007239
direitos_titular;cplug.com.br;359;0;0;0;0.003030
direitos_titular;cplug.com.br;360;0;0;0;0.009379
direitos_titular;cplug.com.br;361;0;0;0;0.004597
direitos_titular;cplug.com.br;362;0;0;0;0.005464
direitos_titular;cplug.com.br;363;0;0;0;0.005295
direitos_titular;cplug.com.br;364;0;0;0;0.007069
direitos_titular;cplug.com.br;365;0;0;0;0.010455
direitos_titular;cplug.com.br;366;0;0;0;0.005486
direitos_titular;cplug.com.br;367;0;0;0;0.004152
direitos_titular;cplug.com.br;368;0;0;0;0.004935
direitos_titular;cplug.com.br;369;0;0;0;0.006593
direitos_titular;cplug.com.br;370;0;0;0;0.012932
direitos_titular;cplug.com.br;372;0;0;0;0.003493
direitos_titular;cplug.com.br;374;0;0;0;0.011656
direitos_titular;cplug.com.br;375;0;0;0;0.004036
direitos_titular;cplug.com.br;376;0;0;0;0.000913
direitos_titular;cplug.com.br;377;0;0;0;0.019241
direitos_titular;cplug.com.br;378;0;0;0;0.008587
direitos_titular;cplug.com.br;379;0;0;1;0.194557
direitos_titular;cplug.com.br;380;0;0;0;0.010030
direitos_titular;cplug.com.br;381;0;0;1;0.143136
direitos_titular;cplug.com.br;382;0;0;0;0.003364
direitos_titular;cplug.com.br;384;0;0;0;0.004742
direitos_titular;cplug.com.br;385;0;0;0;0.055682
direitos_titular;cplug.com.br;386;0;0;0;0.004641
direitos_titular;cplug.com.br;387;0;0;0;0.006149
direitos_titular;cplug.com.br;388;0;0;0;0.010885
direitos_titular;cplug.com.br;389;0;0;0;0.003288
direitos_titular;cplug.com.br;390;0;0;0;0.005073
direitos_titular;cplug.com.br;391;0;0;0;0.009537
direitos_titular;cplug.com.br;392;0;0;0;0.010497
direitos_titular;cplug.com.br;393;0;0;0;0.014587
direitos_titular;cplug.com.br;394;0;0;0;0.005324
direitos_titular;cplug.com.br;395;0;0;0;0.005786
direitos_titular;cplug.com.br;396;0;0;0;0.003782
direitos_titular;cplug.com.br;397;0;0;0;0.005232
direitos_titular;cplug.com.br;398;0;0;0;0.029659
direitos_titular;cplug.com.br;399;0;0;0;0.004779
direitos_titular;cplug.com.br;400;0;0;0;0.006346
direitos_titular;cplug.com.br;401;0;0;0;0.009188
direitos_titular;cplug.com.br;402;0;0;0;0.010119
direitos_titular;cplug.com.br;403;0;0;0;0.070700
direitos_titular;cplug.com.br;404;0;0;0;0.009957
direitos_titular;cplug.com.br;405;0;0;0;0.016645
direitos_titular;cplug.com.br;406;0;0;0;0.003342
direitos_titular;cplug.com.br;407;0;0;0;0.003592
direitos_titular;cplug.com.br;408;0;0;0;0.003171
direitos_titular;cplug.com.br;409;0;0;0;0.008854
direitos_titular;cplug.com.br;411;0;0;0;0.032066
direitos_titular;cplug.com.br;412;0;0;0;0.019505
direitos_titular;cplug.com.br;413;0;0;0;0.046480
direitos_titular;cplug.com.br;414;0;0;0;0.009817
direitos_titular;cplug.com.br;415;0;0;0;0.013477
direitos_titular;cplug.com.br;416;0;0;0;0.027551
direitos_titular;cplug.com.br;417;0;0;0;0.028352
direitos_titular;cplug.com.br;419;0;0;1;0.139741
direitos_titular;cplug.com.br;420;0;0;0;0.009115
direitos_titular;cplug.com.br;421;0;0;0;0.046424
direitos_titular;cplug.com.br;422;0;0;0;0.009860
direitos_titular;cplug.com.br;423;0;0;0;0.006948
direitos_titular;cplug.com.br;424;0;0;0;0.078730
direitos_titular;cplug.com.br;425;0;0;0;0.008545
direitos_titular;cplug.com.br;426;0;0;0;0.050273
direitos_titular;cplug.com.br;427;0;0;0;0.052868
direitos_titular;cplug.com.br;428;0;0;0;0.017544
direitos_titular;cplug.com.br;429;0;0;0;0.093637
direitos_titular;cplug.com.br;430;0;0;0;0.059435
direitos_titular;cplug.com.br;431;1;0;0;0.124269
direitos_titular;cplug.com.br;432;1;1;1;0.964071
direitos_titular;cplug.com.br;433;1;0;1;0.711062
direitos_titular;cplug.com.br;434;1;1;1;0.617928
direitos_titular;cplug.com.br;435;1;1;1;0.863158
direitos_titular;cplug.com.br;436;1;1;1;0.689682
direitos_titular;cplug.com.br;437;1;1;1;0.214336
direitos_titular;cplug.com.br;438;0;0;0;0.021473
direitos_titular;cplug.com.br;439;0;0;0;0.010357
direitos_titular;cplug.com.br;440;0;0;0;0.010249
direitos_titular;cplug.com.br;441;0;1;0;0.076793
direitos_titular;cplug.com.br;442;0;0;0;0.000879
direitos_titular;cplug.com.br;443;0;0;0;0.101501
direitos_titular;cplug.com.br;444;0;0;0;0.005047
direitos_titular;cplug.com.br;445;0;0;0;0.003675
direitos_titular;cplug.com.br;446;0;0;0;0.014381
direitos_titular;cplug.com.br;447;0;0;0;0.009027
direitos_titular;cplug.com.br;448;0;0;0;0.014323
direitos_titular;cplug.com.br;475;0;0;0;0.002767
direitos_titular;cplug.com.br;476;0;0;0;0.003813
direitos_titular;cplug.com.br;477;0;0;0;0.001509
direitos_titular;cplug.com.br;479;0;0;0;0.004171
direitos_titular;cplug.com.br;480;0;0;0;0.001284
direitos_titular;cplug.com.br;481;0;0;0;0.002985
